rt,trial_type,trial_index,time_elapsed,responses,name,key_press,is_stimulus,stimulus,stimulus_block,stimulus_side,time_post_trial,is_fullscreen,trial_began,os,browser,mobile,screen_size,block,sub_block
724.1000001,bRMS,308,822092,,,Q,,images/rms/f42887_e_245_1.jpg,reversed,1,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
1634.4,bRMS,309,824187,,,Q,,images/rms/f42887_e_005_1.jpg,reversed,1,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
623.1000001,bRMS,310,825275,,,P,,images/rms/f42887_e_252_1.jpg,reversed,0,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
742.3,bRMS,311,826476,,,Q,,images/rms/f42887_e_295_1.jpg,reversed,1,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
1110.6,bRMS,312,828044,,,Q,,images/rms/f42887_e_072_1.jpg,reversed,1,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
1733.3,bRMS,313,830235,,,P,,images/rms/f42887_e_005.jpg,main,0,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
911.8999999,bRMS,314,831612,,,P,,images/rms/f42887_e_289_1.jpg,reversed,0,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
1174.1,bRMS,315,833243,,,P,,images/rms/f42887_e_202_1.jpg,reversed,0,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
3465,instructions,316,837112,,,,,,,,,,,,,,,,
15599,survey-likert,317,852712,"{""Q0"":1,""Q1"":1,""Q2"":0}",ASRS_6,,,,,,,,,,,,,ASRS,
14367,survey-likert,318,867080,"{""Q0"":0,""Q1"":0,""Q2"":0}",ASRS_15,,,,,,,,,,,,,ASRS,
7128,survey-likert,319,874208,"{""Q0"":1,""Q1"":0,""Q2"":0}",ASRS_9,,,,,,,,,,,,,ASRS,
11928,survey-likert,320,886136,"{""Q0"":1,""Q1"":2,""Q2"":0}",ASRS_12,,,,,,,,,,,,,ASRS,
19351,survey-likert,321,905488,"{""Q0"":1,""Q1"":2,""Q2"":1}",ASRS_0,,,,,,,,,,,,,ASRS,
11168,survey-likert,322,916656,"{""Q0"":1,""Q1"":0,""Q2"":1}",ASRS_3,,,,,,,,,,,,,ASRS,
3751,instructions,323,920408,,,,,,,,,,,,,,,,
13863,survey-likert,324,934272,"{""Q0"":1,""Q1"":0,""Q2"":2}",Barratt_9,,,,,,,,,,,,,,
11415,survey-likert,325,945688,"{""Q0"":1,""Q1"":0,""Q2"":1}",Barratt_0,,,,,,,,,,,,,,
9055,survey-likert,326,954744,"{""Q0"":1,""Q1"":0,""Q2"":0}",Barratt_3,,,,,,,,,,,,,,
7455,survey-likert,327,962199,"{""Q0"":1,""Q1"":0,""Q2"":0}",Barratt_15,,,,,,,,,,,,,,
8743,survey-likert,328,970943,"{""Q0"":1,""Q1"":3,""Q2"":0}",Barratt_6,,,,,,,,,,,,,,
13135,survey-likert,329,984080,"{""Q0"":0,""Q1"":1,""Q2"":2}",Barratt_24,,,,,,,,,,,,,,
9239,survey-likert,330,993319,"{""Q0"":1,""Q1"":0,""Q2"":0}",Barratt_12,,,,,,,,,,,,,,
9216,survey-likert,331,1002535,"{""Q0"":1,""Q1"":3,""Q2"":2}",Barratt_27,,,,,,,,,,,,,,
8696,survey-likert,332,1011231,"{""Q0"":2,""Q1"":1,""Q2"":0}",Barratt_18,,,,,,,,,,,,,,
11712,survey-likert,333,1022944,"{""Q0"":1,""Q1"":0,""Q2"":2}",Barratt_21,,,,,,,,,,,,,,
4672,survey-likert,334,1027616,"{""Q0"":3}",LAST_1,,,,,,,,,,,,,,
4438,survey-multi-choice,335,1032056,"{""Q0"":""לא""}",,,,,,,,,,,,,,,
1400,survey-text,336,1033456,"{""Q0"":""""}",,,,,,,,,,,,,,,
4720,survey-likert,337,1038176,"{""Q0"":3}",LAST_4,,,,,,,,,,,,,,
5143,survey-multi-choice,338,1043320,"{""Q0"":""לא""}",,,,,,,,,,,,,,,
2936,survey-text,339,1046256,"{""Q0"":""11""}",,,,,,,,,,,,,,,
9728,survey-likert,340,1055984,"{""Q0"":5}",DRIVE_1,,,,,,,,,,,,,,
12951,survey-text,341,1068936,"{""Q0"":""1""}",,,,,,,,,,,,,,,
7687,survey-text,342,1076624,"{""Q0"":""1""}",,,,,,,,,,,,,,,
2160,instructions,343,1078784,,,,,,,,,,,,,,,,
